timestamp,open,high,low,close,volume
2025-12-10 09:15:00,100.0,106.50477568212149,92.50847394998536,100.07721240017946,6758.0
2025-12-10 09:16:00,99.98871690295168,104.35535494699502,97.26777883385084,99.90582859935793,4777.0
2025-12-10 09:17:00,99.83982679354926,106.04412888243311,95.51715136526067,100.15398284260105,4439.0
2025-12-10 09:18:00,100.10709834450658,104.71184142057817,96.54358678849289,100.52780330338248,5151.0
2025-12-10 09:19:00,100.43377280323253,104.12831053035568,95.30133691955233,99.75775560550913,5626.0
2025-12-10 09:20:00,99.71205810246656,102.51216101179315,97.26193113973592,99.72086359750384,6700.0
2025-12-10 09:21:00,99.70423794719859,106.20438652615503,92.21140532987273,100.6800941956343,3973.0
2025-12-10 09:22:00,100.75593882340004,106.10560283637484,97.24027829796053,100.23634832950864,5017.0
2025-12-10 09:23:00,100.29200000792774,105.18847658334722,91.59894518111406,99.46862022479617,4908.0
2025-12-10 09:24:00,99.51827064306951,104.4495668311886,92.57688587077888,100.08780370733491,5519.0
2025-12-10 09:25:00,100.00042942269377,102.22137016569232,96.60355862508646,99.3895600171263,3753.0
2025-12-10 09:26:00,99.30515026481264,105.45775979537969,94.13524703140176,99.34759800351834,6094.0
2025-12-10 09:27:00,99.42969205364658,105.33451590504194,93.10921989738577,99.83283121118129,6117.0
2025-12-10 09:28:00,99.80844216018791,103.24834909598789,94.98507250546957,98.15577085950147,4509.0
2025-12-10 09:29:00,98.11154811127535,101.41520764571479,90.97950179286778,98.22927291017452,6117.0
2025-12-10 09:30:00,98.14025684913071,102.69246985219618,96.04681873528897,99.11249205662949,5294.0
2025-12-10 09:31:00,99.10777642237844,106.03365473648924,94.89585535268442,98.69221261200161,6306.0
2025-12-10 09:32:00,98.78458334471286,102.31760935054784,92.11572795640349,99.79241289683628,5586.0
2025-12-10 09:33:00,99.78843037463979,104.30207529829448,92.06590473540868,98.68575461253018,5743.0
2025-12-10 09:34:00,98.74596173893953,106.0718321667922,92.58000799997725,98.17977207532884,6827.0
2025-12-10 09:35:00,98.20099615619311,106.67336059802804,92.96796950655819,100.8065542899677,3999.0
2025-12-10 09:36:00,100.85219889949359,106.18191270729442,94.53043973031056,99.19817273191325,6605.0
2025-12-10 09:37:00,99.15808862546366,104.56582962043687,93.0243167816114,99.45237283732725,6242.0
2025-12-10 09:38:00,99.44428672450091,106.45764326639261,91.46823285040564,97.94589064356332,3920.0
2025-12-10 09:39:00,97.85692859808783,104.4378033852427,93.85998148116211,98.78265997561842,4375.0
