timestamp,open,high,low,close,volume
2025-12-10 09:15:00,100.0,104.95773234753274,97.50265206983988,100.08719961659965,5390.0
2025-12-10 09:16:00,100.07445567993881,106.89218358306928,91.91553639188159,99.76440521048349,5478.0
2025-12-10 09:17:00,99.72902603646507,101.98330562804716,91.97651184327606,99.48554119430186,6632.0
2025-12-10 09:18:00,99.43639338066605,107.01155922708311,96.99760915511808,100.79031081618248,4238.0
2025-12-10 09:19:00,100.73322501984757,104.52780902108206,91.86153806789773,99.82235950985753,5926.0
2025-12-10 09:20:00,99.79924101702024,106.20895129713523,91.91970886480013,99.3635555100568,6758.0
2025-12-10 09:21:00,99.2756910797805,103.6604295145465,96.65428032482028,99.32286988083145,4777.0
2025-12-10 09:22:00,99.25725320098263,105.39671048814601,94.95980093898584,99.54252484453214,4439.0
2025-12-10 09:23:00,99.49592658469332,103.63701726464906,95.91643870596462,99.45680165611267,5151.0
2025-12-10 09:24:00,99.36377293673624,103.51481691016649,94.92495440343329,99.84204632123654,5626.0
2025-12-10 09:25:00,99.79631020590548,102.66399241197149,97.34411299857022,99.86856078969609,6700.0
2025-12-10 09:26:00,99.85191051503662,105.33076060802728,92.26815241047593,99.76559613176406,3973.0
2025-12-10 09:27:00,99.84075184713058,106.10724171624302,96.85650621646289,100.75749507373295,5017.0
2025-12-10 09:28:00,100.81343609520478,105.75517934145293,92.83736303504486,100.83232300590743,4908.0
2025-12-10 09:29:00,100.88265412542434,105.27905632730936,90.81266237242447,97.621766240997,5519.0
2025-12-10 09:30:00,97.53654474871955,102.30148580209818,94.80248546323863,100.07880440466742,3753.0
2025-12-10 09:31:00,99.99380928958502,106.14371492617882,94.15871627673424,99.32990843996849,6094.0
2025-12-10 09:32:00,99.41198787265306,104.89048032277982,93.05745264495603,99.3744107187452,6117.0
2025-12-10 09:33:00,99.35013365937452,102.7742449514738,94.97535774528376,98.14573181073726,4509.0
2025-12-10 09:34:00,98.1015135854681,104.1304863347733,90.9701967092538,100.85925176212808,6117.0
2025-12-10 09:35:00,100.76785239566937,104.40762238427301,97.29586925028384,99.41653169064296,5294.0
2025-12-10 09:36:00,99.41180159060981,106.73420260338962,95.58776416514411,99.76256608834328,6306.0
2025-12-10 09:37:00,99.85593861574787,102.38274255559448,93.06769797678177,99.80547265325997,5586.0
2025-12-10 09:38:00,99.80148960987385,104.74692195827353,93.10679612220223,100.2140264122043,5743.0
2025-12-10 09:39:00,100.27516592093968,107.71448657498674,93.37809035969734,99.02612698355782,6827.0
2025-12-10 09:40:00,99.04753402578605,105.05246574564296,93.76939627336293,99.2748051820437,3999.0
2025-12-10 09:41:00,99.31975622466399,104.63560812065164,94.6463021571794,99.38350980023814,6605.0
2025-12-10 09:42:00,99.34335080258269,105.13093040845462,93.19811891607031,99.98983918235228,6242.0
2025-12-10 09:43:00,99.98170937008086,107.03296790464893,92.51663553925525,99.06853980723989,3920.0
2025-12-10 09:44:00,98.97855808482548,104.838783132101,94.93579823079979,99.16192729747986,4375.0
2025-12-10 09:45:00,99.17772377950253,103.19380595948654,93.1651663645904,98.29994301997237,5173.0
2025-12-10 09:46:00,98.31660802674203,102.64431136294318,92.14840736802428,98.22458557740273,4282.0
2025-12-10 09:47:00,98.26318812757374,104.7430922312427,91.14313024767871,100.26143871984705,5348.0
2025-12-10 09:48:00,100.3563081684292,106.692720009391,97.00130205458203,101.02366360275275,6323.0
2025-12-10 09:49:00,100.99236296176656,105.11862337389304,96.45015320265544,98.61054062530152,5454.0
2025-12-10 09:50:00,98.61732966592808,103.62764696848241,91.35386395613124,99.51188620021111,4119.0
2025-12-10 09:51:00,99.47807196441742,103.38705940814715,95.00375148353366,97.49348503754035,5240.0
2025-12-10 09:52:00,97.53010061055332,103.45041597034074,94.66089564700694,98.45862091587531,4909.0
2025-12-10 09:53:00,98.36067330000355,105.46846406401168,95.89467084715707,98.37576185169969,5609.0
2025-12-10 09:54:00,98.47143365654793,106.22133439903452,91.04250197674732,100.95209548170237,4460.0
2025-12-10 09:55:00,101.00458156823048,106.24428971049274,93.05842433796921,99.33977397874514,3908.0
2025-12-10 09:56:00,99.26978694076197,102.04805202792247,91.05030676382667,96.98893233278142,6395.0
2025-12-10 09:57:00,97.0373523564523,99.15551562489351,88.95681245310678,95.86203254862575,4836.0
2025-12-10 09:58:00,95.84231638055441,99.93685007601186,89.68499266915661,97.37660964940233,4289.0
2025-12-10 09:59:00,97.38906705699574,106.01941416995176,94.92003413481306,99.04259626239926,5412.0
2025-12-10 10:00:00,98.98975038391865,103.26026488814018,94.19486540473879,99.23379301951277,4839.0
2025-12-10 10:01:00,99.26332952937291,104.68605352331521,93.7986877810611,99.81746408839004,6053.0
2025-12-10 10:02:00,99.82899146150582,105.3387657446531,90.88113134477018,96.0553966282692,4914.0
2025-12-10 10:03:00,96.02416841057797,106.8832036464371,90.60328594331176,99.52077199714832,4487.0
2025-12-10 10:04:00,99.52042321622262,103.48341692050185,91.20076763949372,98.70442718076387,3733.0
2025-12-10 10:05:00,98.65020544302962,103.51245444608982,93.7898491101547,99.34766051837907,6415.0
2025-12-10 10:06:00,99.26577571763386,106.41721894095579,96.94899099573638,99.60877087207905,6388.0
2025-12-10 10:07:00,99.51944879417591,104.31015030260903,93.36738658436306,102.15523177206306,6881.0
2025-12-10 10:08:00,102.23626339873763,107.81426422431453,92.68810312927953,100.20809287470925,3726.0
2025-12-10 10:09:00,100.30330402348152,105.26279354425992,92.42915410322804,98.68307199606544,6320.0
2025-12-10 10:10:00,98.7261880652375,104.3300732682709,93.9283748144075,99.1634395206882,6376.0
2025-12-10 10:11:00,99.10494847363337,106.84302756812713,90.89717247347149,96.9732391411908,4344.0
2025-12-10 10:12:00,97.01905845047325,102.04371443018725,90.73967603298112,96.78215425042161,6151.0
2025-12-10 10:13:00,96.70226835942238,101.57279776294844,88.16601825788335,95.4095969626229,4729.0
2025-12-10 10:14:00,95.4275116596221,100.23742551923063,90.9179816934978,96.18294606846725,5454.0
2025-12-10 10:15:00,96.1923569887737,102.60561944732896,90.31747680591737,99.41404797618392,3989.0
2025-12-10 10:16:00,99.34223619358224,101.34523932604881,94.23640200577768,96.85156509482587,5214.0
2025-12-10 10:17:00,96.8721173613054,105.81686340536746,94.31450407731816,99.11125673482744,6415.0
2025-12-10 10:18:00,99.16001442353121,104.94970786248648,91.62620500366701,100.47735070123045,6861.0
2025-12-10 10:19:00,100.41806942805543,104.71131495905644,91.16921491491502,98.62389592535514,6004.0
2025-12-10 10:20:00,98.53475859175155,105.89503660017563,91.66920609314003,99.25573428972378,6096.0
2025-12-10 10:21:00,99.31519584547668,106.21839256544106,93.66211417699463,96.67691605364956,4459.0
2025-12-10 10:22:00,96.70277878452202,105.29103236726962,92.93409791981719,97.9932799737302,5580.0
2025-12-10 10:23:00,98.02914199887141,105.46062302683666,91.87027026149504,100.71523189774032,6570.0
2025-12-10 10:24:00,100.7402297293426,106.01769441477919,91.70941437830172,96.16418974607048,5546.0
2025-12-10 10:25:00,96.13637184081499,104.12244027119593,91.14579349798143,99.7829853444173,3921.0
2025-12-10 10:26:00,99.72890803352517,106.46532059249243,95.15218004281074,101.1478795979482,4768.0
2025-12-10 10:27:00,101.194518710611,107.43043424895869,95.90603074595195,98.87258862921601,6504.0
2025-12-10 10:28:00,98.87168367340806,105.24768666661643,89.82598798675627,94.99254220513866,6882.0
2025-12-10 10:29:00,95.04049503320465,104.74679756993392,88.69993338215984,98.59275348047132,4165.0
2025-12-10 10:30:00,98.53449395629109,104.72678041507294,92.96930537858186,97.8252417158003,6109.0
2025-12-10 10:31:00,97.74755204525246,103.96286691465363,93.57086816263909,98.80627783012316,5163.0
2025-12-10 10:32:00,98.82682121090441,104.25914387726533,93.64912214692102,99.28144042983647,5256.0
2025-12-10 10:33:00,99.2633623075112,105.8458055955872,94.4426242506309,96.44207921495986,5613.0
2025-12-10 10:34:00,96.45471473740339,102.52853993340732,90.89960817893223,96.2860176513996,6339.0
2025-12-10 10:35:00,96.37442261894502,101.51233723715555,93.13228498328424,97.55628778121003,5057.0
2025-12-10 10:36:00,97.5149101824801,103.06321756681112,88.81139061669906,95.9823411810605,4152.0
2025-12-10 10:37:00,95.90570784383121,101.54175478410048,89.80939101833881,98.07377471415687,5595.0
2025-12-10 10:38:00,97.99574970305102,105.35768347025274,90.96746439631606,97.54231153587773,3783.0
2025-12-10 10:39:00,97.5718409511788,109.63207124607334,93.4283432317038,102.81783948625777,3929.0
2025-12-10 10:40:00,102.73092161657218,105.42810326279765,88.9750074854323,95.71593402815232,6605.0
